Specific_ID,Card Type,Card_Name,Set_Name,Generation,Release_Date,Artist,Types,Supertype,Price £
045 Of 165,Standard,Fearow,Expedition Base Set,Second,9/15/2002,Kyoko Umemoto,['Colorless'],Pokemon,1.99
046 Of 165,Reverse Holo,Feraligatr,Expedition Base Set,Second,9/15/2002,Hiromichi Sugiyama,['Water'],Pokemon,2.99
046 Of 165,Standard,Feraligatr,Expedition Base Set,Second,9/15/2002,Hiromichi Sugiyama,['Water'],Pokemon,1.99
047 Of 165,Reverse Holo,Feraligatr,Expedition Base Set,Second,9/15/2002,Mitsuhiro Arita,['Water'],Pokemon,4.49
047 Of 165,Standard,Feraligatr,Expedition Base Set,Second,9/15/2002,Mitsuhiro Arita,['Water'],Pokemon,2.99
048 Of 165,Reverse Holo,Gengar,Expedition Base Set,Second,9/15/2002,Yukiko Baba,['Psychic'],Pokemon,15.99
048 Of 165,Standard,Gengar,Expedition Base Set,Second,9/15/2002,Yukiko Baba,['Psychic'],Pokemon,10.49
049 Of 165,Reverse Holo,Golem,Expedition Base Set,Second,9/15/2002,Aya Kusube,['Fighting'],Pokemon,2.99
049 Of 165,Standard,Golem,Expedition Base Set,Second,9/15/2002,Aya Kusube,['Fighting'],Pokemon,1.99
050 Of 165,Reverse Holo,Kingler,Expedition Base Set,Second,9/15/2002,Shin-Ichi Yoshida,['Water'],Pokemon,3.99
050 Of 165,Standard,Kingler,Expedition Base Set,Second,9/15/2002,Shin-Ichi Yoshida,['Water'],Pokemon,2.49
051 Of 165,Reverse Holo,Machamp,Expedition Base Set,Second,9/15/2002,Shin-Ichi Yoshida,['Fighting'],Pokemon,1.49
051 Of 165,Standard,Machamp,Expedition Base Set,Second,9/15/2002,Shin-Ichi Yoshida,['Fighting'],Pokemon,0.89
052 Of 165,Reverse Holo,Magby,Expedition Base Set,Second,9/15/2002,Mitsuhiro Arita,['Fire'],Pokemon,3.99
052 Of 165,Standard,Magby,Expedition Base Set,Second,9/15/2002,Mitsuhiro Arita,['Fire'],Pokemon,2.49
053 Of 165,Reverse Holo,Meganium,Expedition Base Set,Second,9/15/2002,Kagemaru Himeno,['Grass'],Pokemon,2.49
053 Of 165,Standard,Meganium,Expedition Base Set,Second,9/15/2002,Kagemaru Himeno,['Grass'],Pokemon,1.49
054 Of 165,Reverse Holo,Meganium,Expedition Base Set,Second,9/15/2002,Hajime Kusajima,['Grass'],Pokemon,2.99
054 Of 165,Standard,Meganium,Expedition Base Set,Second,9/15/2002,Hajime Kusajima,['Grass'],Pokemon,1.99
055 Of 165,Reverse Holo,Mew,Expedition Base Set,Second,9/15/2002,Hajime Kusajima,['Psychic'],Pokemon,11.99
055 Of 165,Standard,Mew,Expedition Base Set,Second,9/15/2002,Hajime Kusajima,['Psychic'],Pokemon,7.99
056 Of 165,Reverse Holo,Mewtwo,Expedition Base Set,Second,9/15/2002,Kimiya Masago,['Psychic'],Pokemon,6.99
056 Of 165,Standard,Mewtwo,Expedition Base Set,Second,9/15/2002,Kimiya Masago,['Psychic'],Pokemon,4.49
057 Of 165,Reverse Holo,Ninetales,Expedition Base Set,Second,9/15/2002,Atsuko Nishida,['Fire'],Pokemon,4.49
057 Of 165,Standard,Ninetales,Expedition Base Set,Second,9/15/2002,Atsuko Nishida,['Fire'],Pokemon,2.99
058 Of 165,Reverse Holo,Pichu,Expedition Base Set,Second,9/15/2002,Atsuko Nishida,['Lightning'],Pokemon,5.99
058 Of 165,Standard,Pichu,Expedition Base Set,Second,9/15/2002,Atsuko Nishida,['Lightning'],Pokemon,3.99
059 Of 165,Reverse Holo,Pidgeot,Expedition Base Set,Second,9/15/2002,Tomokazu Komiya,['Colorless'],Pokemon,2.99
059 Of 165,Standard,Pidgeot,Expedition Base Set,Second,9/15/2002,Tomokazu Komiya,['Colorless'],Pokemon,1.99
060 Of 165,Reverse Holo,Poliwrath,Expedition Base Set,Second,9/15/2002,Yuka Morii,['Water'],Pokemon,2.99
060 Of 165,Standard,Poliwrath,Expedition Base Set,Second,9/15/2002,Yuka Morii,['Water'],Pokemon,1.99
061 Of 165,Reverse Holo,Raichu,Expedition Base Set,Second,9/15/2002,Atsuko Nishida,['Lightning'],Pokemon,2.49
061 Of 165,Standard,Raichu,Expedition Base Set,Second,9/15/2002,Atsuko Nishida,['Lightning'],Pokemon,1.49
062 Of 165,Reverse Holo,Rapidash,Expedition Base Set,Second,9/15/2002,Kagemaru Himeno,['Fire'],Pokemon,4.49
062 Of 165,Standard,Rapidash,Expedition Base Set,Second,9/15/2002,Kagemaru Himeno,['Fire'],Pokemon,2.99
063 Of 165,Reverse Holo,Skarmory,Expedition Base Set,Second,9/15/2002,Kimiya Masago,['Metal'],Pokemon,1.49
063 Of 165,Standard,Skarmory,Expedition Base Set,Second,9/15/2002,Kimiya Masago,['Metal'],Pokemon,0.99
064 Of 165,Reverse Holo,Typhlosion,Expedition Base Set,Second,9/15/2002,Hiroaki Ito,['Fire'],Pokemon,2.99
064 Of 165,Standard,Typhlosion,Expedition Base Set,Second,9/15/2002,Hiroaki Ito,['Fire'],Pokemon,1.99
065 Of 165,Reverse Holo,Typhlosion,Expedition Base Set,Second,9/15/2002,K. Hoshiba,['Fire'],Pokemon,2.99
065 Of 165,Standard,Typhlosion,Expedition Base Set,Second,9/15/2002,K. Hoshiba,['Fire'],Pokemon,1.99
066 Of 165,Reverse Holo,Tyranitar,Expedition Base Set,Second,9/15/2002,Kimiya Masago,['Darkness'],Pokemon,5.49
066 Of 165,Standard,Tyranitar,Expedition Base Set,Second,9/15/2002,Kimiya Masago,['Darkness'],Pokemon,3.49
067 Of 165,Reverse Holo,Venusaur,Expedition Base Set,Second,9/15/2002,Atsuko Nishida,['Grass'],Pokemon,5.99
067 Of 165,Standard,Venusaur,Expedition Base Set,Second,9/15/2002,Atsuko Nishida,['Grass'],Pokemon,3.99
068 Of 165,Reverse Holo,Venusaur,Expedition Base Set,Second,9/15/2002,Shin-Ichi Yoshikawa,['Grass'],Pokemon,5.49
068 Of 165,Standard,Venusaur,Expedition Base Set,Second,9/15/2002,Shin-Ichi Yoshikawa,['Grass'],Pokemon,3.49
069 Of 165,Reverse Holo,Vileplume,Expedition Base Set,Second,9/15/2002,Miki Tanaka,['Grass'],Pokemon,1.49
069 Of 165,Standard,Vileplume,Expedition Base Set,Second,9/15/2002,Miki Tanaka,['Grass'],Pokemon,0.79
070 Of 165,Reverse Holo,Weezing,Expedition Base Set,Second,9/15/2002,Hajime Kusajima,['Grass'],Pokemon,0.89
070 Of 165,Standard,Weezing,Expedition Base Set,Second,9/15/2002,Hajime Kusajima,['Grass'],Pokemon,0.59
071 Of 165,Reverse Holo,Bayleef,Expedition Base Set,Second,9/15/2002,Mitsuhiro Arita,['Grass'],Pokemon,2.99
071 Of 165,Standard,Bayleef,Expedition Base Set,Second,9/15/2002,Mitsuhiro Arita,['Grass'],Pokemon,1.99
072 Of 165,Reverse Holo,Chansey,Expedition Base Set,Second,9/15/2002,Sumiyoshi Kizuki,['Colorless'],Pokemon,1.49
072 Of 165,Standard,Chansey,Expedition Base Set,Second,9/15/2002,Sumiyoshi Kizuki,['Colorless'],Pokemon,0.69
073 Of 165,Reverse Holo,Charmeleon,Expedition Base Set,Second,9/15/2002,Tomokazu Komiya,['Fire'],Pokemon,8.99
073 Of 165,Standard,Charmeleon,Expedition Base Set,Second,9/15/2002,Tomokazu Komiya,['Fire'],Pokemon,5.99
074 Of 165,Reverse Holo,Croconaw,Expedition Base Set,Second,9/15/2002,Kagemaru Himeno,['Water'],Pokemon,3.99
074 Of 165,Standard,Croconaw,Expedition Base Set,Second,9/15/2002,Kagemaru Himeno,['Water'],Pokemon,2.49
075 Of 165,Reverse Holo,Dragonair,Expedition Base Set,Second,9/15/2002,Kagemaru Himeno,['Colorless'],Pokemon,2.99
075 Of 165,Standard,Dragonair,Expedition Base Set,Second,9/15/2002,Kagemaru Himeno,['Colorless'],Pokemon,1.99
076 Of 165,Reverse Holo,Electabuzz,Expedition Base Set,Second,9/15/2002,Hiroaki Ito,['Lightning'],Pokemon,0.89
076 Of 165,Standard,Electabuzz,Expedition Base Set,Second,9/15/2002,Hiroaki Ito,['Lightning'],Pokemon,0.59
077 Of 165,Reverse Holo,Flaaffy,Expedition Base Set,Second,9/15/2002,Mitsuhiro Arita,['Lightning'],Pokemon,1.49
077 Of 165,Standard,Flaaffy,Expedition Base Set,Second,9/15/2002,Mitsuhiro Arita,['Lightning'],Pokemon,0.79
078 Of 165,Reverse Holo,Gloom,Expedition Base Set,Second,9/15/2002,Yuichi Sawayama,['Grass'],Pokemon,0.89
078 Of 165,Standard,Gloom,Expedition Base Set,Second,9/15/2002,Yuichi Sawayama,['Grass'],Pokemon,0.59
079 Of 165,Reverse Holo,Graveler,Expedition Base Set,Second,9/15/2002,Aya Kusube,['Fighting'],Pokemon,2.49
079 Of 165,Standard,Graveler,Expedition Base Set,Second,9/15/2002,Aya Kusube,['Fighting'],Pokemon,1.49
080 Of 165,Reverse Holo,Haunter,Expedition Base Set,Second,9/15/2002,Yukiko Baba,['Psychic'],Pokemon,1.49
080 Of 165,Standard,Haunter,Expedition Base Set,Second,9/15/2002,Yukiko Baba,['Psychic'],Pokemon,0.99
081 Of 165,Reverse Holo,Hitmonlee,Expedition Base Set,Second,9/15/2002,Atsuko Nishida,['Fighting'],Pokemon,2.99
081 Of 165,Standard,Hitmonlee,Expedition Base Set,Second,9/15/2002,Atsuko Nishida,['Fighting'],Pokemon,1.99
082 Of 165,Reverse Holo,Ivysaur,Expedition Base Set,Second,9/15/2002,Miki Tanaka,['Grass'],Pokemon,5.99
082 Of 165,Standard,Ivysaur,Expedition Base Set,Second,9/15/2002,Miki Tanaka,['Grass'],Pokemon,3.99
083 Of 165,Reverse Holo,Jynx,Expedition Base Set,Second,9/15/2002,Sumiyoshi Kizuki,['Water'],Pokemon,3.99
083 Of 165,Standard,Jynx,Expedition Base Set,Second,9/15/2002,Sumiyoshi Kizuki,['Water'],Pokemon,2.49
084 Of 165,Reverse Holo,Kadabra,Expedition Base Set,Second,9/15/2002,Hajime Kusajima,['Psychic'],Pokemon,1.49
084 Of 165,Standard,Kadabra,Expedition Base Set,Second,9/15/2002,Hajime Kusajima,['Psychic'],Pokemon,0.89
085 Of 165,Reverse Holo,Machoke,Expedition Base Set,Second,9/15/2002,Shin-Ichi Yoshida,['Fighting'],Pokemon,1.49
085 Of 165,Standard,Machoke,Expedition Base Set,Second,9/15/2002,Shin-Ichi Yoshida,['Fighting'],Pokemon,0.79
086 Of 165,Reverse Holo,Magmar,Expedition Base Set,Second,9/15/2002,Miki Tanaka,['Fire'],Pokemon,2.49
086 Of 165,Standard,Magmar,Expedition Base Set,Second,9/15/2002,Miki Tanaka,['Fire'],Pokemon,1.49
087 Of 165,Reverse Holo,Metapod,Expedition Base Set,Second,9/15/2002,Yuichi Sawayama,['Grass'],Pokemon,3.99
087 Of 165,Standard,Metapod,Expedition Base Set,Second,9/15/2002,Yuichi Sawayama,['Grass'],Pokemon,2.49
088 Of 165,Reverse Holo,Pidgeotto,Expedition Base Set,Second,9/15/2002,Tomokazu Komiya,['Colorless'],Pokemon,2.99
088 Of 165,Standard,Pidgeotto,Expedition Base Set,Second,9/15/2002,Tomokazu Komiya,['Colorless'],Pokemon,1.99
089 Of 165,Reverse Holo,Poliwhirl,Expedition Base Set,Second,9/15/2002,Yuka Morii,['Water'],Pokemon,2.99
089 Of 165,Standard,Poliwhirl,Expedition Base Set,Second,9/15/2002,Yuka Morii,['Water'],Pokemon,1.99
090 Of 165,Reverse Holo,Pupitar,Expedition Base Set,Second,9/15/2002,Yukiko Baba,['Fighting'],Pokemon,2.49
090 Of 165,Standard,Pupitar,Expedition Base Set,Second,9/15/2002,Yukiko Baba,['Fighting'],Pokemon,1.49
091 Of 165,Reverse Holo,Quilava,Expedition Base Set,Second,9/15/2002,Asuka Iwashita,['Fire'],Pokemon,3.99
091 Of 165,Standard,Quilava,Expedition Base Set,Second,9/15/2002,Asuka Iwashita,['Fire'],Pokemon,2.49
092 Of 165,Reverse Holo,Wartortle,Expedition Base Set,Second,9/15/2002,Atsuko Nishida,['Water'],Pokemon,5.49
092 Of 165,Standard,Wartortle,Expedition Base Set,Second,9/15/2002,Atsuko Nishida,['Water'],Pokemon,3.49
093 Of 165,Reverse Holo,Abra,Expedition Base Set,Second,9/15/2002,Hajime Kusajima,['Psychic'],Pokemon,0.59
093 Of 165,Standard,Abra,Expedition Base Set,Second,9/15/2002,Hajime Kusajima,['Psychic'],Pokemon,0.39
094 Of 165,Reverse Holo,Bulbasaur,Expedition Base Set,Second,9/15/2002,Sachi Matoba,['Grass'],Pokemon,3.99
094 Of 165,Standard,Bulbasaur,Expedition Base Set,Second,9/15/2002,Sachi Matoba,['Grass'],Pokemon,2.49
095 Of 165,Reverse Holo,Bulbasaur,Expedition Base Set,Second,9/15/2002,Tomokazu Komiya,['Grass'],Pokemon,5.49
095 Of 165,Standard,Bulbasaur,Expedition Base Set,Second,9/15/2002,Tomokazu Komiya,['Grass'],Pokemon,3.49
096 Of 165,Reverse Holo,Caterpie,Expedition Base Set,Second,9/15/2002,Miki Tanaka,['Grass'],Pokemon,1.49
096 Of 165,Standard,Caterpie,Expedition Base Set,Second,9/15/2002,Miki Tanaka,['Grass'],Pokemon,0.89
097 Of 165,Reverse Holo,Charmander,Expedition Base Set,Second,9/15/2002,Masako Yamashita,['Fire'],Pokemon,2.49
097 Of 165,Standard,Charmander,Expedition Base Set,Second,9/15/2002,Masako Yamashita,['Fire'],Pokemon,1.49
098 Of 165,Reverse Holo,Charmander,Expedition Base Set,Second,9/15/2002,Yuichi Sawayama,['Fire'],Pokemon,2.99
098 Of 165,Standard,Charmander,Expedition Base Set,Second,9/15/2002,Yuichi Sawayama,['Fire'],Pokemon,1.99
099 Of 165,Reverse Holo,Chikorita,Expedition Base Set,Second,9/15/2002,Miki Tanaka,['Grass'],Pokemon,1.49
099 Of 165,Standard,Chikorita,Expedition Base Set,Second,9/15/2002,Miki Tanaka,['Grass'],Pokemon,0.79
100 Of 165,Reverse Holo,Chikorita,Expedition Base Set,Second,9/15/2002,Motofumi Fujiwara,['Grass'],Pokemon,2.49
100 Of 165,Standard,Chikorita,Expedition Base Set,Second,9/15/2002,Motofumi Fujiwara,['Grass'],Pokemon,1.49
101 Of 165,Reverse Holo,Clefairy,Expedition Base Set,Second,9/15/2002,Tomokazu Komiya,['Colorless'],Pokemon,0.59
101 Of 165,Standard,Clefairy,Expedition Base Set,Second,9/15/2002,Tomokazu Komiya,['Colorless'],Pokemon,0.39
102 Of 165,Reverse Holo,Corsola,Expedition Base Set,Second,9/15/2002,Miki Tanaka,['Water'],Pokemon,0.75
102 Of 165,Standard,Corsola,Expedition Base Set,Second,9/15/2002,Miki Tanaka,['Water'],Pokemon,0.49
103 Of 165,Reverse Holo,Cubone,Expedition Base Set,Second,9/15/2002,Tomokazu Komiya,['Fighting'],Pokemon,2.99
103 Of 165,Standard,Cubone,Expedition Base Set,Second,9/15/2002,Tomokazu Komiya,['Fighting'],Pokemon,1.99
104 Of 165,Reverse Holo,Cyndaquil,Expedition Base Set,Second,9/15/2002,Sachi Matoba,['Fire'],Pokemon,2.49
104 Of 165,Standard,Cyndaquil,Expedition Base Set,Second,9/15/2002,Sachi Matoba,['Fire'],Pokemon,1.49
105 Of 165,Reverse Holo,Cyndaquil,Expedition Base Set,Second,9/15/2002,Kyoko Umemoto,['Fire'],Pokemon,1.49
105 Of 165,Standard,Cyndaquil,Expedition Base Set,Second,9/15/2002,Kyoko Umemoto,['Fire'],Pokemon,0.89
106 Of 165,Reverse Holo,Diglett,Expedition Base Set,Second,9/15/2002,Masako Yamashita,['Fighting'],Pokemon,0.75
106 Of 165,Standard,Diglett,Expedition Base Set,Second,9/15/2002,Masako Yamashita,['Fighting'],Pokemon,0.49
107 Of 165,Reverse Holo,Dratini,Expedition Base Set,Second,9/15/2002,Kagemaru Himeno,['Colorless'],Pokemon,2.99
107 Of 165,Standard,Dratini,Expedition Base Set,Second,9/15/2002,Kagemaru Himeno,['Colorless'],Pokemon,1.99
108 Of 165,Reverse Holo,Ekans,Expedition Base Set,Second,9/15/2002,Kyoko Umemoto,['Grass'],Pokemon,1.49
108 Of 165,Standard,Ekans,Expedition Base Set,Second,9/15/2002,Kyoko Umemoto,['Grass'],Pokemon,0.79
109 Of 165,Reverse Holo,Gastly,Expedition Base Set,Second,9/15/2002,Yukiko Baba,['Psychic'],Pokemon,0.59
109 Of 165,Standard,Gastly,Expedition Base Set,Second,9/15/2002,Yukiko Baba,['Psychic'],Pokemon,0.39
110 Of 165,Reverse Holo,Geodude,Expedition Base Set,Second,9/15/2002,Aya Kusube,['Fighting'],Pokemon,0.89
110 Of 165,Standard,Geodude,Expedition Base Set,Second,9/15/2002,Aya Kusube,['Fighting'],Pokemon,0.59
111 Of 165,Reverse Holo,Goldeen,Expedition Base Set,Second,9/15/2002,Masako Yamashita,['Water'],Pokemon,0.59
111 Of 165,Standard,Goldeen,Expedition Base Set,Second,9/15/2002,Masako Yamashita,['Water'],Pokemon,0.39
112 Of 165,Reverse Holo,Hoppip,Expedition Base Set,Second,9/15/2002,Toshinao Aoki,['Grass'],Pokemon,0.89
112 Of 165,Standard,Hoppip,Expedition Base Set,Second,9/15/2002,Toshinao Aoki,['Grass'],Pokemon,0.59
113 Of 165,Reverse Holo,Houndour,Expedition Base Set,Second,9/15/2002,Mitsuhiro Arita,['Darkness'],Pokemon,2.49
113 Of 165,Standard,Houndour,Expedition Base Set,Second,9/15/2002,Mitsuhiro Arita,['Darkness'],Pokemon,1.49
114 Of 165,Reverse Holo,Koffing,Expedition Base Set,Second,9/15/2002,Hajime Kusajima,['Grass'],Pokemon,0.59
114 Of 165,Standard,Koffing,Expedition Base Set,Second,9/15/2002,Hajime Kusajima,['Grass'],Pokemon,0.39
115 Of 165,Reverse Holo,Krabby,Expedition Base Set,Second,9/15/2002,Shin-Ichi Yoshida,['Water'],Pokemon,0.75
115 Of 165,Standard,Krabby,Expedition Base Set,Second,9/15/2002,Shin-Ichi Yoshida,['Water'],Pokemon,0.49
116 Of 165,Reverse Holo,Larvitar,Expedition Base Set,Second,9/15/2002,Yukiko Baba,['Fighting'],Pokemon,1.49
116 Of 165,Standard,Larvitar,Expedition Base Set,Second,9/15/2002,Yukiko Baba,['Fighting'],Pokemon,0.99
117 Of 165,Reverse Holo,Machop,Expedition Base Set,Second,9/15/2002,Shin-Ichi Yoshida,['Fighting'],Pokemon,0.89
117 Of 165,Standard,Machop,Expedition Base Set,Second,9/15/2002,Shin-Ichi Yoshida,['Fighting'],Pokemon,0.59
118 Of 165,Reverse Holo,Magikarp,Expedition Base Set,Second,9/15/2002,Tomokazu Komiya,['Water'],Pokemon,2.49
118 Of 165,Standard,Magikarp,Expedition Base Set,Second,9/15/2002,Tomokazu Komiya,['Water'],Pokemon,1.49
119 Of 165,Reverse Holo,Mareep,Expedition Base Set,Second,9/15/2002,Sumiyoshi Kizuki,['Lightning'],Pokemon,0.59
119 Of 165,Standard,Mareep,Expedition Base Set,Second,9/15/2002,Sumiyoshi Kizuki,['Lightning'],Pokemon,0.39
120 Of 165,Reverse Holo,Marill,Expedition Base Set,Second,9/15/2002,Satoshi Ohta,['Water'],Pokemon,2.49
120 Of 165,Standard,Marill,Expedition Base Set,Second,9/15/2002,Satoshi Ohta,['Water'],Pokemon,1.49
121 Of 165,Reverse Holo,Meowth,Expedition Base Set,Second,9/15/2002,Hironobu Yoshida,['Colorless'],Pokemon,0.59
121 Of 165,Standard,Meowth,Expedition Base Set,Second,9/15/2002,Hironobu Yoshida,['Colorless'],Pokemon,0.39
122 Of 165,Reverse Holo,Oddish,Expedition Base Set,Second,9/15/2002,Masako Yamashita,['Grass'],Pokemon,0.59
122 Of 165,Standard,Oddish,Expedition Base Set,Second,9/15/2002,Masako Yamashita,['Grass'],Pokemon,0.35
123 Of 165,Reverse Holo,Pidgey,Expedition Base Set,Second,9/15/2002,Tomokazu Komiya,['Colorless'],Pokemon,1.49
123 Of 165,Standard,Pidgey,Expedition Base Set,Second,9/15/2002,Tomokazu Komiya,['Colorless'],Pokemon,0.99
124 Of 165,Reverse Holo,Pikachu,Expedition Base Set,Second,9/15/2002,Atsuko Nishida,['Lightning'],Pokemon,2.49
124 Of 165,Standard,Pikachu,Expedition Base Set,Second,9/15/2002,Atsuko Nishida,['Lightning'],Pokemon,1.49
125 Of 165,Reverse Holo,Poliwag,Expedition Base Set,Second,9/15/2002,Yuka Morii,['Water'],Pokemon,2.49
125 Of 165,Standard,Poliwag,Expedition Base Set,Second,9/15/2002,Yuka Morii,['Water'],Pokemon,1.49
126 Of 165,Reverse Holo,Ponyta,Expedition Base Set,Second,9/15/2002,Kagemaru Himeno,['Fire'],Pokemon,1.19
126 Of 165,Standard,Ponyta,Expedition Base Set,Second,9/15/2002,Kagemaru Himeno,['Fire'],Pokemon,0.79
127 Of 165,Reverse Holo,Qwilfish,Expedition Base Set,Second,9/15/2002,Toshinao Aoki,['Water'],Pokemon,1.19
127 Of 165,Standard,Qwilfish,Expedition Base Set,Second,9/15/2002,Toshinao Aoki,['Water'],Pokemon,0.79
128 Of 165,Reverse Holo,Rattata,Expedition Base Set,Second,9/15/2002,Yuka Morii,['Colorless'],Pokemon,0.99
128 Of 165,Standard,Rattata,Expedition Base Set,Second,9/15/2002,Yuka Morii,['Colorless'],Pokemon,0.69
129 Of 165,Reverse Holo,Shellder,Expedition Base Set,Second,9/15/2002,Sumiyoshi Kizuki,['Water'],Pokemon,0.89
129 Of 165,Standard,Shellder,Expedition Base Set,Second,9/15/2002,Sumiyoshi Kizuki,['Water'],Pokemon,0.59
130 Of 165,Reverse Holo,Spearow,Expedition Base Set,Second,9/15/2002,Kyoko Umemoto,['Colorless'],Pokemon,0.89
130 Of 165,Standard,Spearow,Expedition Base Set,Second,9/15/2002,Kyoko Umemoto,['Colorless'],Pokemon,0.59
131 Of 165,Reverse Holo,Squirtle,Expedition Base Set,Second,9/15/2002,Yuka Morii,['Water'],Pokemon,1.49
131 Of 165,Standard,Squirtle,Expedition Base Set,Second,9/15/2002,Yuka Morii,['Water'],Pokemon,0.99
132 Of 165,Reverse Holo,Squirtle,Expedition Base Set,Second,9/15/2002,Kyoko Umemoto,['Water'],Pokemon,2.99
132 Of 165,Standard,Squirtle,Expedition Base Set,Second,9/15/2002,Kyoko Umemoto,['Water'],Pokemon,1.99
133 Of 165,Reverse Holo,Tauros,Expedition Base Set,Second,9/15/2002,Yuichi Sawayama,['Colorless'],Pokemon,1.49
133 Of 165,Standard,Tauros,Expedition Base Set,Second,9/15/2002,Yuichi Sawayama,['Colorless'],Pokemon,0.79
134 Of 165,Reverse Holo,Totodile,Expedition Base Set,Second,9/15/2002,Mitsuhiro Arita,['Water'],Pokemon,2.49
134 Of 165,Standard,Totodile,Expedition Base Set,Second,9/15/2002,Mitsuhiro Arita,['Water'],Pokemon,1.49
135 Of 165,Reverse Holo,Totodile,Expedition Base Set,Second,9/15/2002,Aimi Tomita,['Water'],Pokemon,2.99
135 Of 165,Standard,Totodile,Expedition Base Set,Second,9/15/2002,Aimi Tomita,['Water'],Pokemon,1.99
136 Of 165,Reverse Holo,Vulpix,Expedition Base Set,Second,9/15/2002,Yuka Morii,['Fire'],Pokemon,2.99
136 Of 165,Standard,Vulpix,Expedition Base Set,Second,9/15/2002,Yuka Morii,['Fire'],Pokemon,1.99
137 Of 165,Reverse Holo,Bill'S Maintenance,Expedition Base Set,Second,9/15/2002,Ken Sugimori,,Trainer,0.59
137 Of 165,Standard,Bill'S Maintenance,Expedition Base Set,Second,9/15/2002,Ken Sugimori,,Trainer,0.39
138 Of 165,Reverse Holo,Copycat,Expedition Base Set,Second,9/15/2002,Ken Sugimori,,Trainer,0.69
138 Of 165,Standard,Copycat,Expedition Base Set,Second,9/15/2002,Ken Sugimori,,Trainer,0.69
139 Of 165,Reverse Holo,Dual Ball,Expedition Base Set,Second,9/15/2002,"""Big Mama"" Tagawa",,Trainer,1.49
139 Of 165,Standard,Dual Ball,Expedition Base Set,Second,9/15/2002,"""Big Mama"" Tagawa",,Trainer,0.99
140 Of 165,Reverse Holo,Energy Removal 2,Expedition Base Set,Second,9/15/2002,Keiji Kinebuchi,,Trainer,1.39
140 Of 165,Standard,Energy Removal 2,Expedition Base Set,Second,9/15/2002,Keiji Kinebuchi,,Trainer,0.89
141 Of 165,Reverse Holo,Energy Restore,Expedition Base Set,Second,9/15/2002,Hideyuki Nakajima,,Trainer,1.49
141 Of 165,Standard,Energy Restore,Expedition Base Set,Second,9/15/2002,Hideyuki Nakajima,,Trainer,0.99
142 Of 165,Reverse Holo,Mary'S Impulse,Expedition Base Set,Second,9/15/2002,Ken Sugimori,,Trainer,1.39
142 Of 165,Standard,Mary'S Impulse,Expedition Base Set,Second,9/15/2002,Ken Sugimori,,Trainer,0.89
143 Of 165,Reverse Holo,Master Ball,Expedition Base Set,Second,9/15/2002,Keiji Kinebuchi,,Trainer,2.49
143 Of 165,Standard,Master Ball,Expedition Base Set,Second,9/15/2002,Keiji Kinebuchi,,Trainer,1.49
144 Of 165,Reverse Holo,Multi Technical Machine 01,Expedition Base Set,Second,9/15/2002,"""Big Mama"" Tagawa",,Trainer,2.49
144 Of 165,Standard,Multi Technical Machine 01,Expedition Base Set,Second,9/15/2002,"""Big Mama"" Tagawa",,Trainer,1.49
